Time,EAR,MAR,Blinks,Yawns,Drowsy
1771687382.01,0.292,0.176,40,0,0
1771687382.08,0.29,0.148,40,0,0
1771687382.14,0.272,0.177,40,0,0
1771687382.22,0.294,0.154,40,0,0
1771687382.28,0.308,0.154,40,0,0
1771687382.34,0.319,0.157,40,0,0
1771687382.4,0.328,0.175,40,0,0
1771687382.47,0.293,0.174,40,0,0
1771687382.54,0.293,0.148,40,0,0
1771687382.62,0.284,0.176,40,0,0
1771687382.68,0.311,0.205,40,0,0
1771687382.74,0.31,0.175,40,0,0
1771687382.81,0.299,0.152,40,0,0
1771687382.87,0.301,0.154,40,0,0
1771687382.94,0.305,0.148,40,0,0
1771687383.05,0.305,0.149,40,0,0
1771687383.11,0.327,0.1,40,0,0
1771687383.17,0.298,0.092,40,0,0
1771687383.23,0.31,0.061,40,0,0
1771687383.29,0.316,0.0,40,0,0
1771687383.34,0.324,0.089,40,0,0
1771687383.42,0.301,0.059,40,0,0
1771687383.48,0.311,0.03,40,0,0
1771687383.55,0.3,0.03,40,0,0
1771687383.61,0.295,0.061,40,0,0
1771687383.68,0.323,0.031,40,0,0
1771687383.74,0.305,0.087,40,0,0
1771687383.81,0.307,0.149,40,0,0
1771687383.88,0.302,0.124,40,0,0
1771687383.95,0.3,0.09,40,0,0
1771687384.01,0.304,0.124,40,0,0
1771687384.07,0.302,0.175,40,0,0
1771687384.13,0.29,0.206,40,0,0
1771687384.21,0.297,0.157,40,0,0
1771687384.28,0.29,0.171,40,0,0
1771687384.35,0.276,0.207,40,0,0
1771687384.41,0.286,0.172,40,0,0
1771687384.47,0.276,0.177,40,0,0
1771687384.55,0.313,0.177,40,0,0
1771687384.62,0.306,0.148,40,0,0
1771687384.69,0.303,0.095,40,0,0
1771687384.74,0.317,0.15,40,0,0
1771687384.81,0.294,0.153,40,0,0
1771687384.87,0.306,0.116,40,0,0
1771687384.95,0.32,0.141,40,0,0
1771687385.02,0.297,0.169,40,0,0
1771687385.08,0.324,0.175,40,0,0
1771687385.14,0.303,0.169,40,0,0
1771687385.21,0.285,0.228,40,0,0
1771687385.28,0.287,0.312,40,0,0
1771687385.36,0.324,0.312,40,0,0
1771687385.41,0.321,0.312,40,0,0
1771687385.48,0.305,0.218,40,0,0
1771687385.54,0.328,0.306,40,0,0
1771687385.61,0.295,0.32,40,0,0
1771687385.67,0.289,0.312,40,0,0
1771687385.75,0.285,0.271,40,0,0
1771687385.82,0.299,0.254,40,0,0
1771687385.88,0.298,0.266,40,0,0
1771687385.94,0.31,0.259,40,0,0
1771687386.01,0.328,0.267,40,0,0
1771687386.07,0.315,0.246,40,0,0
1771687386.15,0.313,0.22,40,0,0
1771687386.22,0.311,0.219,40,0,0
1771687386.33,0.309,0.219,40,0,0
1771687386.35,0.313,0.193,40,0,0
1771687386.41,0.298,0.219,40,0,0
1771687386.49,0.298,0.086,40,0,0
1771687386.55,0.303,0.219,40,0,0
1771687386.61,0.302,0.199,40,0,0
1771687386.68,0.29,0.139,40,0,0
1771687386.75,0.315,0.164,40,0,0
1771687386.81,0.322,0.232,40,0,0
